scaffold position Cposition windSize exonL exonP geneN
Herato0701 9625000.0 9625000.0 50000 10712 0.21424 2
Herato0701 9675000.0 9675000.0 50000 1025 0.0205 1
Herato0701 9725000.0 9725000.0 50000 4496 0.08992 0
Herato0701 9775000.0 9775000.0 50000 9465 0.1893 2
Herato0701 9825000.0 9825000.0 50000 128 0.00256 1
Herato0701 9875000.0 9875000.0 50000 249 0.00498 0
Herato0701 9925000.0 9925000.0 50000 7080 0.1416 4
Herato0701 9975000.0 9975000.0 50000 2393 0.04786 1
Herato0701 10025000.0 10025000.0 50000 1318 0.02636 0
Herato0701 10075000.0 10075000.0 50000 6557 0.13114 1
Herato0701 10125000.0 10125000.0 50000 2657 0.05314 4
Herato0701 10175000.0 10175000.0 50000 6070 0.1214 5
Herato0701 10225000.0 10225000.0 50000 16380 0.3276 5
Herato0701 10275000.0 10275000.0 50000 7868 0.15736 3
Herato0701 10325000.0 10325000.0 50000 5124 0.10248 3
Herato0701 10375000.0 10375000.0 50000 4132 0.08264 3
Herato0701 10425000.0 10425000.0 50000 3162 0.06324 4
Herato0701 10475000.0 10475000.0 50000 1914 0.03828 1
Herato0701 10525000.0 10525000.0 50000 4242 0.08484 1
Herato0701 10575000.0 10575000.0 50000 9186 0.18372 4
Herato0701 10625000.0 10625000.0 50000 2566 0.05132 2
Herato0701 10675000.0 10675000.0 50000 6134 0.12268 4
Herato0701 10725000.0 10725000.0 50000 1817 0.03634 3
Herato0701 10775000.0 10775000.0 50000 6027 0.12054 4
Herato0701 10825000.0 10825000.0 50000 10478 0.20956 4
Herato0701 10875000.0 10875000.0 50000 8596 0.17192 8
Herato0701 10925000.0 10925000.0 50000 5522 0.11044 2
Herato0701 10975000.0 10975000.0 50000 136 0.00272 0
Herato0701 11025000.0 11025000.0 50000 4517 0.09034 1
Herato0701 11075000.0 11075000.0 50000 8154 0.16308 3
Herato0701 11125000.0 11125000.0 50000 374 0.00748 1
Herato0701 11175000.0 11175000.0 50000 1305 0.0261 2
Herato0701 11225000.0 11225000.0 50000 6673 0.13346 4
Herato0701 11275000.0 11275000.0 50000 6535 0.1307 3
Herato0701 11325000.0 11325000.0 50000 3808 0.07616 2
Herato0701 11375000.0 11375000.0 50000 10816 0.21632 6
Herato0701 11425000.0 11425000.0 50000 18880 0.3776 5
Herato0701 11475000.0 11475000.0 50000 3317 0.06634 2
Herato0701 11525000.0 11525000.0 50000 0 0 0
Herato0701 11575000.0 11575000.0 50000 5410 0.1082 4
Herato0701 11625000.0 11625000.0 50000 8016 0.16032 5
Herato0701 11675000.0 11675000.0 50000 3994 0.07988 3
Herato0701 11725000.0 11725000.0 50000 12203 0.24406 7
Herato0701 11775000.0 11775000.0 50000 12114 0.24228 6
Herato0701 11825000.0 11825000.0 50000 12940 0.2588 6
Herato0701 11875000.0 11875000.0 50000 16637 0.33274 10
Herato0701 11925000.0 11925000.0 50000 3682 0.07364 2
Herato0701 11975000.0 11975000.0 50000 880 0.0176 1
Herato0701 12025000.0 12025000.0 50000 2848 0.05696 4
Herato0701 12075000.0 12075000.0 50000 11493 0.22986 5
Herato0701 12125000.0 12125000.0 50000 5462 0.10924 3
Herato0701 12175000.0 12175000.0 50000 13356 0.26712 7
Herato0701 12225000.0 12225000.0 50000 1116 0.02232 3
Herato0701 12275000.0 12275000.0 50000 3466 0.06932 7
Herato0701 12325000.0 12325000.0 50000 6345 0.1269 9
Herato0701 12375000.0 12375000.0 50000 1487 0.02974 7
Herato0701 12425000.0 12425000.0 50000 2132 0.04264 4
Herato0701 12475000.0 12475000.0 50000 10809 0.21618 5
Herato0701 12525000.0 12525000.0 50000 5702 0.11404 3
Herato0701 12575000.0 12575000.0 50000 13939 0.27878 6
Herato0701 12625000.0 12625000.0 50000 3944 0.07888 0
Herato0701 12675000.0 12675000.0 50000 0 0 0
Herato0701 12725000.0 12725000.0 50000 35 0.0007 2
Herato0701 12775000.0 12775000.0 50000 3609 0.07218 2
Herato0701 12825000.0 12825000.0 50000 8464 0.16928 5
Herato0701 12875000.0 12875000.0 50000 11804 0.23608 5
Herato0701 12925000.0 12925000.0 50000 14132 0.28264 3
Herato0701 12975000.0 12975000.0 50000 419 0.00838 0
Herato0701 13025000.0 13025000.0 50000 12627 0.25254 4
Herato0701 13075000.0 13075000.0 50000 1877 0.03754 1
Herato0701 13125000.0 13125000.0 50000 42 0.00084 0
Herato0701 13175000.0 13175000.0 50000 501 0.01002 1
Herato0701 13225000.0 13225000.0 50000 5378 0.10756 0
Herato0701 13275000.0 13275000.0 50000 3555 0.0711 1
Herato0701 13325000.0 13325000.0 50000 554 0.01108 0
Herato0701 13375000.0 13375000.0 50000 174 0.00348 0
Herato0701 13425000.0 13425000.0 50000 316 0.00632 1
Herato0701 13475000.0 13475000.0 50000 0 0.0 1
Herato0701 13525000.0 13525000.0 50000 852 0.01704 1
Herato0701 13575000.0 13575000.0 50000 2338 0.04676 0
Herato0701 13625000.0 13625000.0 50000 1313 0.02626 0
Herato0701 13675000.0 13675000.0 50000 0 0 0
Herato0701 13725000.0 13725000.0 50000 0 0 0
Herato0701 13775000.0 13775000.0 50000 0 0 0
Herato0701 13825000.0 13825000.0 50000 416 0.00832 2
Herato0701 13875000.0 13875000.0 50000 5547 0.11094 0
Herato0701 13925000.0 13925000.0 50000 9399 0.18798 3
Herato0701 13975000.0 13975000.0 50000 6772 0.13544 3
Herato0701 14025000.0 14025000.0 50000 1923 0.03846 1
Herato0701 14075000.0 14075000.0 50000 5109 0.10218 4
Herato0701 14125000.0 14125000.0 50000 3921 0.07842 3
Herato0701 14175000.0 14175000.0 50000 0 0 0
Herato0701 14225000.0 14225000.0 50000 427 0.00854 1
Herato0701 14275000.0 14275000.0 50000 9761 0.19522 3
Herato0701 14325000.0 14325000.0 50000 20650 0.413 13
Herato0701 14375000.0 14375000.0 50000 8998 0.17996 3
Herato0701 14425000.0 14425000.0 50000 515 0.0103 1
Herato0701 14475000.0 14475000.0 50000 2395 0.0479 1
Herato0701 14525000.0 14525000.0 50000 5 0.0001 0
Herato0701 14575000.0 14575000.0 50000 8720 0.1744 1
Herato0701 14625000.0 14625000.0 50000 236 0.00472 0
Herato0701 14675000.0 14675000.0 50000 0 0 0
Herato0701 14725000.0 14725000.0 50000 0 0 0
Herato0701 14775000.0 14775000.0 50000 0 0 0
Herato0701 14825000.0 14825000.0 50000 0 0 0
Herato0701 14875000.0 14875000.0 50000 2478 0.04956 1
Herato0701 14925000.0 14925000.0 50000 1719 0.03438 2
Herato0701 14975000.0 14975000.0 50000 1538 0.03076 1
Herato0701 15025000.0 15025000.0 50000 1207 0.02414 1
Herato0701 15075000.0 15075000.0 50000 702 0.01404 0
Herato0701 15125000.0 15125000.0 50000 0 0.0 1
Herato0701 15175000.0 15175000.0 50000 0 0.0 1
Herato0701 15225000.0 15225000.0 50000 0 0 0
Herato0701 15275000.0 15275000.0 50000 267 0.00534 1
Herato0701 15325000.0 15325000.0 50000 3783 0.07566 3
Herato0701 15375000.0 15375000.0 50000 5653 0.11306 2
Herato0701 15425000.0 15425000.0 50000 630 0.0126 0
Herato0701 15475000.0 15475000.0 50000 1900 0.038 0
Herato0701 15525000.0 15525000.0 50000 0 0 0
Herato0701 15575000.0 15575000.0 50000 2827 0.05654 2
Herato0701 15625000.0 15625000.0 50000 577 0.01154 1
Herato0701 15675000.0 15675000.0 50000 7912 0.15824 2
Herato0701 15725000.0 15725000.0 50000 14963 0.29926 7
Herato0701 15775000.0 15775000.0 50000 5744 0.11488 1
Herato0701 15825000.0 15825000.0 50000 711 0.01422 0
Herato0701 15875000.0 15875000.0 50000 776 0.01552 1
Herato0701 15925000.0 15925000.0 50000 81 0.00162 0
Herato0701 15975000.0 15975000.0 50000 0 0 0
Herato0701 16025000.0 16025000.0 50000 0 0 0
Herato0701 16075000.0 16075000.0 50000 0 0 0
Herato0701 16125000.0 16125000.0 50000 6226 0.12452 4
Herato0701 16175000.0 16175000.0 50000 10465 0.2093 3
Herato0701 16225000.0 16225000.0 50000 0 0 0
Herato0701 16275000.0 16275000.0 50000 0 0 0
Herato0701 16325000.0 16325000.0 50000 0 0 0
Herato0701 16375000.0 16375000.0 50000 1668 0.03336 1
Herato0701 16425000.0 16425000.0 50000 779 0.01558 1
Herato0701 16475000.0 16475000.0 50000 0 0 0
Herato0701 16525000.0 16525000.0 50000 581 0.01162 1
Herato0701 16575000.0 16575000.0 50000 969 0.01938 1
Herato0701 16625000.0 16625000.0 50000 238 0.00476 0
Herato0701 16675000.0 16675000.0 50000 4272 0.08544 3
Herato0701 16725000.0 16725000.0 50000 11708 0.23416 7
Herato0701 16775000.0 16775000.0 50000 8428 0.16856 3
Herato0701 16825000.0 16825000.0 50000 390 0.0078 0
Herato0701 16875000.0 16875000.0 50000 3023 0.06046 2
Herato0701 16925000.0 16925000.0 50000 0 0 0
Herato0701 16975000.0 16975000.0 50000 2376 0.04752 1
Herato0701 17025000.0 17025000.0 50000 176 0.00352 1
Herato0701 17075000.0 17075000.0 50000 2929 0.05858 0
Herato0701 17125000.0 17125000.0 50000 280 0.0056 0
Herato0701 17175000.0 17175000.0 50000 0 0 0
Herato0701 17225000.0 17225000.0 50000 1237 0.02474 2
Herato0701 17275000.0 17275000.0 50000 2754 0.05508 3
Herato0701 17325000.0 17325000.0 50000 9330 0.1866 4
Herato0701 17375000.0 17375000.0 50000 6930 0.1386 3
Herato0701 17425000.0 17425000.0 50000 2681 0.05362 1
Herato0701 17475000.0 17475000.0 50000 1280 0.0256 0
Herato0701 17525000.0 17525000.0 50000 1922 0.03844 1
Herato0701 17575000.0 17575000.0 50000 6583 0.13166 3
Herato0701 17625000.0 17625000.0 50000 0 0 0
Herato0701 17675000.0 17675000.0 50000 4035 0.0807 2
Herato0701 17725000.0 17725000.0 50000 592 0.01184 0
Herato0701 17775000.0 17775000.0 50000 1561 0.03122 1
Herato0701 17825000.0 17825000.0 50000 2593 0.05186 0
Herato0701 17875000.0 17875000.0 50000 0 0 0
Herato0701 17925000.0 17925000.0 50000 0 0 0
Herato0701 17975000.0 17975000.0 50000 1292 0.02584 1
Herato0701 18025000.0 18025000.0 50000 77 0.00154 0
Herato0701 18075000.0 18075000.0 50000 505 0.0101 0
Herato0701 18125000.0 18125000.0 50000 0 0 0
Herato0701 18175000.0 18175000.0 50000 0 0 0
Herato0701 18225000.0 18225000.0 50000 0 0 0
Herato0701 18275000.0 18275000.0 50000 224 0.00448 1
Herato0701 18325000.0 18325000.0 50000 1572 0.03144 0
Herato0701 18375000.0 18375000.0 50000 0 0 0
Herato0701 18425000.0 18425000.0 50000 17521 0.35042 8
Herato0701 18475000.0 18475000.0 50000 7939 0.15878 5
Herato0701 18525000.0 18525000.0 50000 2763 0.05526 3
Herato0701 18575000.0 18575000.0 50000 0 0 0
Herato0701 18625000.0 18625000.0 50000 0 0 0
Herato0701 18675000.0 18675000.0 50000 0 0 0
Herato0701 18725000.0 18725000.0 50000 0 0 0
Herato0701 18775000.0 18775000.0 50000 679 0.01358 1
Herato0701 18825000.0 18825000.0 50000 2208 0.04416 0
Herato0701 18875000.0 18875000.0 50000 0 0 0
Herato0701 18925000.0 18925000.0 50000 6976 0.13952 5
Herato0701 18975000.0 18975000.0 50000 4526 0.09052 4
Herato0701 19025000.0 19025000.0 50000 5884 0.11768 6
Herato0701 19075000.0 19073518.5 47037 3094 0.0657780045496 3
Herato0801 25000.0 25000.0 50000 1289 0.02578 3
Herato0801 75000.0 75000.0 50000 954 0.01908 2
Herato0801 125000.0 125000.0 50000 0 0 0
Herato0801 175000.0 175000.0 50000 0 0 0
Herato0801 225000.0 225000.0 50000 0 0 0
Herato0801 275000.0 275000.0 50000 1073 0.02146 1
Herato0801 325000.0 325000.0 50000 3973 0.07946 3
Herato0801 375000.0 375000.0 50000 6336 0.12672 2
Herato0801 425000.0 425000.0 50000 1602 0.03204 2
Herato0801 475000.0 475000.0 50000 1159 0.02318 1
Herato0801 525000.0 525000.0 50000 1173 0.02346 1
Herato0801 575000.0 575000.0 50000 382 0.00764 1
Herato0801 625000.0 625000.0 50000 996 0.01992 1
Herato0801 675000.0 675000.0 50000 1047 0.02094 0
Herato0801 725000.0 725000.0 50000 939 0.01878 0
Herato0801 775000.0 775000.0 50000 0 0 0
Herato0801 825000.0 825000.0 50000 0 0 0
Herato0801 875000.0 875000.0 50000 0 0 0
Herato0801 925000.0 925000.0 50000 0 0 0
Herato0801 975000.0 975000.0 50000 1978 0.03956 1
Herato0801 1025000.0 1025000.0 50000 516 0.01032 1
Herato0801 1075000.0 1075000.0 50000 0 0 0
Herato0801 1125000.0 1125000.0 50000 0 0 0
Herato0801 1175000.0 1175000.0 50000 0 0 0
Herato0801 1225000.0 1225000.0 50000 0 0 0
Herato0801 1275000.0 1275000.0 50000 0 0 0
Herato0801 1325000.0 1325000.0 50000 3255 0.0651 2
Herato0801 1375000.0 1375000.0 50000 3342 0.06684 1
Herato0801 1425000.0 1425000.0 50000 654 0.01308 0
Herato0801 1475000.0 1475000.0 50000 0 0 0
Herato0801 1525000.0 1525000.0 50000 4249 0.08498 2
Herato0801 1575000.0 1575000.0 50000 450 0.009 0
Herato0801 1625000.0 1625000.0 50000 144 0.00288 0
Herato0801 1675000.0 1675000.0 50000 516 0.01032 0
Herato0801 1725000.0 1725000.0 50000 4043 0.08086 6
Herato0801 1775000.0 1775000.0 50000 3453 0.06906 1
Herato0801 1825000.0 1825000.0 50000 9205 0.1841 7
Herato0801 1875000.0 1875000.0 50000 5231 0.10462 2
Herato0801 1925000.0 1925000.0 50000 391 0.00782 0
Herato0801 1975000.0 1975000.0 50000 0 0 0
Herato0801 2025000.0 2025000.0 50000 0 0 0
Herato0801 2075000.0 2075000.0 50000 1078 0.02156 1
Herato0801 2125000.0 2125000.0 50000 0 0 0
Herato0801 2175000.0 2175000.0 50000 0 0 0
Herato0801 2225000.0 2225000.0 50000 0 0 0
Herato0801 2275000.0 2275000.0 50000 648 0.01296 1
Herato0801 2325000.0 2325000.0 50000 2722 0.05444 0
Herato0801 2375000.0 2375000.0 50000 0 0 0
Herato0801 2425000.0 2425000.0 50000 0 0 0
Herato0801 2475000.0 2475000.0 50000 0 0 0
Herato0801 2525000.0 2525000.0 50000 0 0 0
Herato0801 2575000.0 2575000.0 50000 844 0.01688 1
Herato0801 2625000.0 2625000.0 50000 0 0 0
Herato0801 2675000.0 2675000.0 50000 3675 0.0735 2
Herato0801 2725000.0 2725000.0 50000 5968 0.11936 3
Herato0801 2775000.0 2775000.0 50000 3174 0.06348 1
Herato0801 2825000.0 2825000.0 50000 632 0.01264 0
Herato0801 2875000.0 2875000.0 50000 0 0 0
Herato0801 2925000.0 2925000.0 50000 5202 0.10404 4
Herato0801 2975000.0 2975000.0 50000 4341 0.08682 1
Herato0801 3025000.0 3025000.0 50000 2475 0.0495 1
Herato0801 3075000.0 3075000.0 50000 329 0.00658 1
Herato0801 3125000.0 3125000.0 50000 234 0.00468 2
Herato0801 3175000.0 3175000.0 50000 9911 0.19822 2
Herato0801 3225000.0 3225000.0 50000 14986 0.29972 3
Herato0801 3275000.0 3275000.0 50000 7839 0.15678 1
Herato0801 3325000.0 3325000.0 50000 1658 0.03316 2
Herato0801 3375000.0 3375000.0 50000 8493 0.16986 4
Herato0801 3425000.0 3425000.0 50000 2811 0.05622 2
Herato0801 3475000.0 3475000.0 50000 2717 0.05434 2
Herato0801 3525000.0 3525000.0 50000 5277 0.10554 1
Herato0801 3575000.0 3575000.0 50000 0 0 0
Herato0801 3625000.0 3625000.0 50000 4887 0.09774 3
Herato0801 3675000.0 3675000.0 50000 14896 0.29792 4
Herato0801 3725000.0 3725000.0 50000 5820 0.1164 2
Herato0801 3775000.0 3775000.0 50000 0 0 0
Herato0801 3825000.0 3825000.0 50000 0 0 0
Herato0801 3875000.0 3875000.0 50000 633 0.01266 1
Herato0801 3925000.0 3925000.0 50000 0 0 0
Herato0801 3975000.0 3975000.0 50000 990 0.0198 1
Herato0801 4025000.0 4025000.0 50000 0 0 0
Herato0801 4075000.0 4075000.0 50000 3299 0.06598 1
Herato0801 4125000.0 4125000.0 50000 954 0.01908 2
Herato0801 4175000.0 4175000.0 50000 547 0.01094 1
Herato0801 4225000.0 4225000.0 50000 630 0.0126 0
Herato0801 4275000.0 4275000.0 50000 0 0 0
Herato0801 4325000.0 4325000.0 50000 3353 0.06706 2
Herato0801 4375000.0 4375000.0 50000 6386 0.12772 3
Herato0801 4425000.0 4425000.0 50000 5066 0.10132 4
Herato0801 4475000.0 4475000.0 50000 1210 0.0242 1
Herato0801 4525000.0 4525000.0 50000 4673 0.09346 3
Herato0801 4575000.0 4575000.0 50000 9603 0.19206 3
Herato0801 4625000.0 4625000.0 50000 0 0 0
Herato0801 4675000.0 4675000.0 50000 0 0 0
Herato0801 4725000.0 4725000.0 50000 1921 0.03842 1
Herato0801 4775000.0 4775000.0 50000 2849 0.05698 1
Herato0801 4825000.0 4825000.0 50000 2345 0.0469 0
Herato0801 4875000.0 4875000.0 50000 1046 0.02092 1
Herato0801 4925000.0 4925000.0 50000 0 0 0
Herato0801 4975000.0 4975000.0 50000 0 0 0
Herato0801 5025000.0 5025000.0 50000 290 0.0058 1
Herato0801 5075000.0 5075000.0 50000 36 0.00072 0
Herato0801 5125000.0 5125000.0 50000 2172 0.04344 0
Herato0801 5175000.0 5175000.0 50000 3555 0.0711 3
Herato0801 5225000.0 5225000.0 50000 7011 0.14022 6
Herato0801 5275000.0 5275000.0 50000 1625 0.0325 1
Herato0801 5325000.0 5325000.0 50000 5989 0.11978 4
Herato0801 5375000.0 5375000.0 50000 5398 0.10796 2
Herato0801 5425000.0 5425000.0 50000 7402 0.14804 1
Herato0801 5475000.0 5475000.0 50000 10985 0.2197 3
Herato0801 5525000.0 5525000.0 50000 7243 0.14486 6
Herato0801 5575000.0 5575000.0 50000 14590 0.2918 6
Herato0801 5625000.0 5625000.0 50000 5818 0.11636 3
Herato0801 5675000.0 5675000.0 50000 11482 0.22964 6
Herato0801 5725000.0 5725000.0 50000 14728 0.29456 6
Herato0801 5775000.0 5775000.0 50000 6380 0.1276 3
Herato0801 5825000.0 5825000.0 50000 390 0.0078 0
Herato0801 5875000.0 5875000.0 50000 1612 0.03224 3
Herato0801 5925000.0 5925000.0 50000 6451 0.12902 3
Herato0801 5975000.0 5975000.0 50000 3864 0.07728 2
Herato0801 6025000.0 6025000.0 50000 1336 0.02672 1
Herato0801 6075000.0 6075000.0 50000 0 0 0
Herato0801 6125000.0 6125000.0 50000 2288 0.04576 2
Herato0801 6175000.0 6175000.0 50000 10700 0.214 4
Herato0801 6225000.0 6225000.0 50000 8204 0.16408 3
Herato0801 6275000.0 6275000.0 50000 7317 0.14634 4
Herato0801 6325000.0 6325000.0 50000 1822 0.03644 2
Herato0801 6375000.0 6375000.0 50000 0 0 0
Herato0801 6425000.0 6425000.0 50000 7857 0.15714 4
Herato0801 6475000.0 6475000.0 50000 4032 0.08064 2
Herato0801 6525000.0 6525000.0 50000 767 0.01534 2
Herato0801 6575000.0 6575000.0 50000 3245 0.0649 3
Herato0801 6625000.0 6625000.0 50000 5434 0.10868 2
Herato0801 6675000.0 6675000.0 50000 6065 0.1213 4
Herato0801 6725000.0 6725000.0 50000 3709 0.07418 1
Herato0801 6775000.0 6775000.0 50000 11296 0.22592 5
Herato0801 6825000.0 6825000.0 50000 4604 0.09208 2
Herato0801 6875000.0 6875000.0 50000 331 0.00662 1
Herato0801 6925000.0 6925000.0 50000 4159 0.08318 2
Herato0801 6975000.0 6975000.0 50000 1909 0.03818 1
Herato0801 7025000.0 7025000.0 50000 7312 0.14624 5
Herato0801 7075000.0 7075000.0 50000 2483 0.04966 4
Herato0801 7125000.0 7125000.0 50000 0 0 0
Herato0801 7175000.0 7175000.0 50000 0 0 0
Herato0801 7225000.0 7225000.0 50000 153 0.00306 1
Herato0801 7275000.0 7275000.0 50000 1984 0.03968 0
Herato0801 7325000.0 7325000.0 50000 213 0.00426 0
Herato0801 7375000.0 7375000.0 50000 0 0 0
Herato0801 7425000.0 7425000.0 50000 0 0 0
Herato0801 7475000.0 7475000.0 50000 1198 0.02396 1
Herato0801 7525000.0 7525000.0 50000 722 0.01444 1
Herato0801 7575000.0 7575000.0 50000 2452 0.04904 0
Herato0801 7625000.0 7625000.0 50000 0 0 0
Herato0801 7675000.0 7675000.0 50000 0 0.0 1
Herato0801 7725000.0 7725000.0 50000 0 0 0
Herato0801 7775000.0 7775000.0 50000 0 0 0
Herato0801 7825000.0 7825000.0 50000 2824 0.05648 2
Herato0801 7875000.0 7875000.0 50000 8470 0.1694 6
Herato0801 7925000.0 7925000.0 50000 15206 0.30412 7
Herato0801 7975000.0 7975000.0 50000 7526 0.15052 7
Herato0801 8025000.0 8025000.0 50000 7457 0.14914 5
Herato0801 8075000.0 8075000.0 50000 12804 0.25608 2
Herato0801 8125000.0 8125000.0 50000 9472 0.18944 3
Herato0801 8175000.0 8175000.0 50000 9812 0.19624 9
Herato0801 8225000.0 8225000.0 50000 8867 0.17734 4
Herato0801 8275000.0 8275000.0 50000 13707 0.27414 11
Herato0801 8325000.0 8325000.0 50000 6974 0.13948 7
Herato0801 8375000.0 8375000.0 50000 7524 0.15048 4
Herato0801 8425000.0 8425000.0 50000 11398 0.22796 8
Herato0801 8475000.0 8475000.0 50000 12703 0.25406 8
Herato0801 8525000.0 8525000.0 50000 6030 0.1206 2
Herato0801 8575000.0 8575000.0 50000 8336 0.16672 3
Herato0801 8625000.0 8625000.0 50000 319 0.00638 1
Herato0801 8675000.0 8675000.0 50000 0 0 0
Herato0801 8725000.0 8725000.0 50000 0 0 0
Herato0801 8775000.0 8775000.0 50000 206 0.00412 1
Herato0801 8825000.0 8825000.0 50000 404 0.00808 0
Herato0801 8875000.0 8875000.0 50000 10572 0.21144 1
Herato0801 8925000.0 8925000.0 50000 9395 0.1879 5
Herato0801 8975000.0 8975000.0 50000 12358 0.24716 6
Herato0801 9025000.0 9025000.0 50000 10953 0.21906 3
Herato0801 9075000.0 9075000.0 50000 3711 0.07422 2
Herato0802 25000.0 9288034.5 32405 0 0.0 1
Herato0803 25000.0 9329238.0 50000 3093 0.06186 4
Herato0803 75000.0 9379238.0 50000 1884 0.03768 1
Herato0804 25000.0 9465098.0 50000 0 0.0 1
Herato0804 75000.0 9506175.0 32154 204 0.00634446725135 1
Herato0807 25000.0 9666509.0 50000 917 0.01834 2
Herato0807 75000.0 9716509.0 50000 807 0.01614 0
Herato0808 25000.0 9805818.0 50000 0 0.0 1
Herato0808 75000.0 9855818.0 50000 1835 0.0367 1
Herato0810 25000.0 10001747.5 48113 2671 0.0555151414379 2
Herato0813 25000.0 10123851.5 21577 586 0.0271585484544 1
Herato0814 25000.0 10159641.0 50000 0 0.0 1
Herato0817 25000.0 10267896.0 24548 531 0.0216310901092 1
Herato0818 25000.0 10305171.0 50000 885 0.0177 2
Herato0821 25000.0 10522678.0 50000 1603 0.03206 2
Herato0821 75000.0 10572678.0 50000 686 0.01372 0
Herato0821 125000.0 10622678.0 50000 14664 0.29328 5
Herato0821 175000.0 10672678.0 50000 9651 0.19302 4
Herato0821 225000.0 10722678.0 50000 9130 0.1826 4
Herato0821 275000.0 10772678.0 50000 5083 0.10166 3
Herato0821 325000.0 10822678.0 50000 2327 0.04654 2
Herato0821 375000.0 10872678.0 50000 1234 0.02468 2
Herato0821 425000.0 10922678.0 50000 1950 0.039 3
Herato0821 475000.0 10972678.0 50000 8968 0.17936 6
Herato0821 525000.0 11022678.0 50000 5811 0.11622 6
Herato0821 575000.0 11072678.0 50000 7761 0.15522 2
Herato0821 625000.0 11122678.0 50000 3333 0.06666 3
Herato0821 675000.0 11172678.0 50000 3491 0.06982 4
Herato0821 725000.0 11222678.0 50000 0 0 0
Herato0821 775000.0 11272678.0 50000 0 0 0
Herato0821 825000.0 11322678.0 50000 794 0.01588 1
Herato0821 875000.0 11372678.0 50000 835 0.0167 0
Herato0821 925000.0 11422678.0 50000 33 0.00066 0
Herato0821 975000.0 11472678.0 50000 0 0 0
Herato0821 1025000.0 11522678.0 50000 0 0 0
Herato0821 1075000.0 11572678.0 50000 3731 0.07462 2
Herato0821 1125000.0 11622678.0 50000 3204 0.06408 2
Herato0821 1175000.0 11672678.0 50000 6835 0.1367 2
Herato0821 1225000.0 11722678.0 50000 194 0.00388 0
Herato0821 1275000.0 11772678.0 50000 3361 0.06722 2
Herato0821 1325000.0 11822678.0 50000 0 0 0
Herato0821 1375000.0 11872678.0 50000 2230 0.0446 2
Herato0821 1425000.0 11922678.0 50000 3641 0.07282 2
Herato0821 1475000.0 11972678.0 50000 3969 0.07938 3
Herato0821 1525000.0 12022678.0 50000 1170 0.0234 1
Herato0821 1575000.0 12072678.0 50000 1477 0.02954 1
Herato0821 1625000.0 12122678.0 50000 711 0.01422 2
Herato0821 1675000.0 12172678.0 50000 1663 0.03326 0
Herato0821 1725000.0 12222678.0 50000 2181 0.04362 2
Herato0821 1775000.0 12272678.0 50000 3997 0.07994 3
Herato0821 1825000.0 12322678.0 50000 1558 0.03116 1
